0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,1.800000,25.799999,1.800000,-1.600000,19.400000,-7.200000,4.400000,35.000000,2.200000,3.000000,1.800000,4.200000,2.800000,0.400000,0.400000,1.000000,1.400000,4.400000,3.000000,-1.400000,0.600000,-2.400000,-1.400000,4.000000,-4.200000,1.600000,-0.600000,2.800000,2.200000,0.400000,0.600000,4.800000,-0.400000,2.200000,-0.400000,1.600000,4.400000,1.400000,-0.800000,5.000000,2.400000,2.800000,2.800000,0.400000,1.200000,0.400000,0.000000,0.400000,-2.600000,2.600000,0.000000,0.800000,4.000000,0.800000,0.200000,6.800000,3.500000,2.300000,1.900000,-1.900000,1.700000,-0.700000,-0.500000,2.500000,0.000000,4.400000,2.800000,1.400000,0.600000,-2.400000,0.000000,3.600000,-2.300000,1.900000,0.500000,-3.500000,1.900000,-0.100000,-0.700000,5.100000,0.993797,0.000066,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,27.799999,5.000000,-1.800000,19.400000,-7.200000,1.800000,33.799999,2.100000,2.500000,1.300000,3.900000,2.100000,-0.300000,0.700000,1.700000,1.000000,4.000000,2.600000,-1.000000,0.200000,-2.600000,-1.800000,3.600000,-2.700000,1.300000,-0.500000,4.300000,1.700000,0.100000,0.700000,3.300000,-0.400000,2.200000,-0.400000,1.600000,4.400000,1.400000,-0.800000,5.000000,2.300000,2.900000,2.900000,0.500000,1.300000,0.500000,0.100000,0.500000,-2.600000,2.600000,0.000000,0.800000,4.000000,0.800000,0.200000,6.800000,2.300000,2.500000,1.500000,-3.300000,1.500000,-0.900000,-0.500000,3.700000,0.600000,3.800000,2.400000,2.000000,0.000000,-2.600000,0.600000,3.000000,-2.800000,1.400000,-0.200000,-3.200000,1.200000,-0.800000,-0.200000,5.800000,0.990080,0.000045,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,4.600000,26.400000,5.400000,-3.400000,21.400000,-5.600000,0.400000,32.400002,2.100000,2.500000,1.300000,3.900000,2.100000,-0.300000,0.700000,1.700000,1.400000,4.400000,3.000000,-1.400000,0.600000,-2.400000,-1.400000,4.000000,-2.900000,1.500000,-0.300000,4.100000,1.900000,0.100000,0.500000,3.500000,-1.300000,1.300000,-1.300000,0.700000,3.500000,0.700000,0.100000,5.500000,2.600000,2.600000,2.600000,0.200000,1.000000,0.200000,-0.200000,0.200000,-2.600000,2.600000,0.000000,0.800000,4.000000,0.800000,0.200000,6.800000,2.100000,2.300000,1.300000,-3.100000,1.300000,-1.100000,-0.700000,3.500000,1.200000,4.200000,2.800000,1.600000,0.400000,-2.600000,1.200000,3.400000,-2.800000,1.400000,-0.200000,-3.200000,1.200000,-0.800000,-0.200000,5.800000,1.014715,0.000054,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,2.600000,27.200001,5.600000,-4.400000,19.000000,-8.800000,-0.200000,33.400002,1.800000,2.200000,1.000000,4.800000,1.800000,0.000000,-0.200000,1.200000,0.800000,4.000000,2.600000,-1.600000,0.200000,-2.400000,-0.600000,4.600000,-2.900000,1.500000,-0.300000,4.100000,1.900000,0.100000,0.500000,3.500000,-0.500000,2.100000,-0.500000,-0.100000,4.100000,1.100000,0.900000,6.300000,2.400000,2.800000,2.800000,0.000000,1.200000,0.400000,-0.400000,0.400000,-2.600000,2.600000,0.000000,0.800000,4.000000,0.800000,0.200000,6.800000,2.100000,2.300000,1.300000,-3.100000,1.300000,-1.100000,-0.700000,3.500000,0.800000,3.800000,2.400000,1.200000,0.000000,-2.800000,1.600000,3.800000,-2.500000,1.100000,-0.500000,-3.500000,0.900000,-0.700000,-0.500000,5.500000,0.992161,0.000040,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,25.400000,1.400000,-5.000000,19.200001,-7.400000,-3.200000,32.599998,3.700000,2.700000,2.100000,3.100000,2.700000,0.300000,0.500000,1.700000,0.200000,4.600000,3.000000,-1.200000,0.800000,-2.200000,-0.200000,5.200000,-2.400000,2.000000,0.400000,4.400000,2.600000,0.800000,1.000000,3.000000,-0.500000,2.100000,-0.500000,-0.100000,4.100000,1.100000,0.900000,6.300000,2.400000,2.800000,2.800000,0.000000,1.200000,0.400000,-0.400000,0.400000,-2.600000,2.600000,0.000000,0.800000,4.000000,0.800000,0.200000,6.800000,2.200000,2.800000,1.800000,-3.400000,2.000000,-0.400000,-0.400000,3.400000,1.200000,4.200000,2.800000,1.600000,0.400000,-2.600000,1.200000,3.400000,-4.000000,1.400000,-0.600000,-2.000000,1.400000,-0.400000,-0.400000,5.600000,0.993844,0.000064,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,-2.300000,24.299999,12.300000,-2.500000,21.700001,5.100000,2.900000,27.700001,1.100000,1.500000,0.300000,2.900000,1.100000,-1.100000,1.700000,2.300000,1.100000,2.300000,1.500000,-3.700000,0.100000,-1.900000,-0.700000,3.900000,-3.500000,0.900000,-1.100000,2.100000,1.500000,-0.300000,-0.100000,4.100000,-3.900000,-1.300000,-3.900000,0.500000,2.500000,0.500000,0.300000,5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.300000,-1.300000,-1.300000,0.500000,2.500000,0.500000,-0.100000,2.900000,2.600000,1.400000,1.000000,-1.000000,0.800000,-1.400000,-1.400000,1.600000,-1.000000,2.400000,1.000000,3.600000,0.200000,-1.800000,-0.400000,1.400000,-1.800000,1.400000,0.000000,-3.000000,1.400000,-0.600000,-0.200000,4.600000,1.649450,0.000185,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,-1.200000,25.200001,13.400000,-2.600000,23.000000,5.200000,-0.400000,26.200001,1.800000,2.000000,0.800000,2.400000,1.800000,-0.800000,2.400000,2.800000,0.400000,3.400000,2.200000,-3.600000,0.000000,-2.000000,0.000000,4.600000,-2.200000,0.800000,-0.800000,3.400000,1.200000,-0.600000,-0.200000,2.800000,-3.900000,-1.300000,-3.900000,0.500000,2.500000,0.500000,0.300000,5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.300000,-1.300000,-1.300000,0.500000,2.500000,0.500000,-0.100000,2.900000,1.400000,1.600000,0.600000,-2.400000,0.600000,-1.600000,-1.400000,2.800000,0.300000,3.500000,2.300000,3.500000,0.100000,-1.900000,0.100000,1.100000,-2.300000,0.900000,-0.700000,-2.700000,0.700000,-1.300000,0.300000,5.300000,1.608402,0.000143,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.700000,24.700001,13.500000,-2.100000,22.500000,4.700000,0.100000,25.700001,1.100000,1.500000,0.300000,2.900000,1.100000,-1.100000,1.700000,2.300000,0.400000,3.400000,2.200000,-3.600000,0.000000,-2.000000,0.000000,4.600000,-2.200000,0.800000,-0.800000,3.400000,1.200000,-0.600000,-0.200000,2.800000,-3.900000,-1.300000,-3.900000,0.500000,2.500000,0.500000,0.300000,5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.300000,-1.300000,-1.300000,0.500000,2.500000,0.500000,-0.100000,2.900000,1.400000,1.600000,0.600000,-2.400000,0.600000,-1.600000,-1.400000,2.800000,0.300000,3.500000,2.300000,3.500000,0.100000,-1.900000,0.100000,1.100000,-2.300000,0.900000,-0.700000,-2.700000,0.700000,-1.300000,0.300000,5.300000,1.614210,0.000134,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.700000,24.700001,13.500000,-2.100000,22.500000,4.700000,0.100000,25.700001,1.100000,1.500000,0.300000,2.900000,1.100000,-1.100000,1.700000,2.300000,0.400000,3.400000,2.200000,-3.600000,0.000000,-2.000000,0.000000,4.600000,-2.200000,0.800000,-0.800000,3.400000,1.200000,-0.600000,-0.200000,2.800000,-3.900000,-1.300000,-3.900000,0.500000,2.500000,0.500000,0.300000,5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.300000,-1.300000,-1.300000,0.500000,2.500000,0.500000,-0.100000,2.900000,1.400000,1.600000,0.600000,-2.400000,0.600000,-1.600000,-1.400000,2.800000,0.300000,3.500000,2.300000,3.500000,0.100000,-1.900000,0.100000,1.100000,-2.300000,0.900000,-0.700000,-2.700000,0.700000,-1.300000,0.300000,5.300000,1.614210,0.000134,1
0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.300000,0.000000,0.000000,0.800000,0.000000,0.000000,0.900000,0.000000,0.000000,0.800000,0.100000,0.100000,-2.800000,20.600000,8.600000,-2.600000,19.000000,2.800000,-2.200000,24.200001,2.100000,1.100000,0.500000,1.300000,1.100000,-0.900000,1.900000,2.700000,-0.300000,3.100000,1.700000,-3.300000,-0.100000,-2.300000,-0.300000,4.700000,-2.200000,0.800000,-0.400000,3.800000,2.400000,1.200000,1.800000,2.800000,-3.900000,-1.300000,-3.900000,0.500000,2.500000,0.500000,0.300000,5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.800000,-1.200000,-3.800000,0.400000,2.600000,0.600000,0.400000,5.400000,1.500000,1.900000,0.900000,-2.100000,1.100000,-0.900000,-1.700000,2.100000,1.200000,2.200000,1.400000,3.200000,0.200000,-2.000000,0.600000,1.200000,-3.600000,1.800000,0.200000,-1.400000,0.800000,-0.400000,-1.200000,3.800000,1.622918,0.000253,1
